
0	وی	وی|وی	وی	وی|وی	Ab|N5	ضمیر فاعلی|اختصارات
31	کردم	کرد|کرد|کرد	کردم	کرد+م|کرد+م|کرد+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
32	دو	دو|دو|دو	دو	دو|دو|دو	N1|V6|No	عدد حرفی|فعل امر مثبت|اسم
33	رأس	رأس	رأس	رأس	N1	اسم
34	هندوانه	هندوانه|هندو	هندوانه	هندوانه|هندو+انه	O+A0|N1	اسم|صفت + انه
35	از	از	از	از	Pr	حرف اضافه
36	جایی	جایی|جا	جایی	جایی|جا+یی	O+N1|N1	اسم|اسم + یی
37	کش	کش|کش	کش	کش|کش	N1|V6	فعل امر مثبت|اسم
38	رفته	رفت|رفت	رفته	رفت+ه|رفت+ه	O+v2|O+v2	ریشه ماضی + ه|ریشه ماضی + ه
39	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
40	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
41	آنجا	آنجا	آنجا	آنجا	Ad	قید
42	مخفی	مخفی	مخفی	مخفی	A0	صفت
43	کرده است	کرد	کرده است	کرد+ه+است	|O+O+v2	فعل ماضی نقلی:سوم شخص مفرد
44	.	.	.	.	Si	علامت نگارشی

0	دیدم	دید|دید|دید	دیدم	دید+م|دید+م|دید+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
1	زیاد	زیاد	زیاد	زیاد	A0	صفت
2	پرت‌وبلا	پرت وبلا	پرت‌وبلا	پر+ت+و+بلا	O	N1
3	می‌گوید	گو	می‌گوید	می+گو+ید	|O+v1+O	فعل حال اخباری:دوم شخص جمع
4	؛	؛	؛	؛	O	
5	خواستم	خواست|خواست|خواست	خواستم	خواست+م|خواست+م|خواست+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
6	نوکش	نوک|نو	نوکش	نوک+ش|نو+ک+ش	O+O+A0|O+N1	اسم + ضمیر ملکی سوم شخص مفرد|صفت + ک + ضمیر ملکی سوم شخص مفرد
7	را	را	را	را	Po	حرف اضافه پسین
8	چیده	چیده|چید	چیده	چیده|چید+ه	O+v2|A0	صفت|ریشه ماضی + ه
9	،	،	،	،	O	
10	دمش	دم|دم|دم	دمش	دم+ش|دم+ش|دم+ش	O+N1|O+N1|O+v1	فعل مضارع ساده:سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد
11	را	را	را	را	Po	حرف اضافه پسین
12	روی	روی|روی|رو|رو	روی	روی|روی|رو+ی|رو+ی	Y+N1|N1|Pr1|O+v1	حرف اضافه گروهی|اسم|اسم + ی|فعل مضارع ساده:دوم شخص مفرد
13	کولش	کول	کولش	کول+ش	O+N1	اسم + ضمیر ملکی سوم شخص مفرد
14	بگذارم	گذار|گذار|گذار	بگذارم	ب+گذار+م|ب+گذار+م|ب+گذار+م	O+N1+O|O+N1+O|O+v1+O	فعل حال التزامی:اول شخص مفرد|ب + اسم + ضمیر ملکی اول شخص مفرد|ب + اسم + فعل اول شخص مفرد
15	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
16	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
17	امان	امان|ام	امان	امان|ام+ان	O+N1|N1	اسم|اسم + ان
18	خدا	خدا	خدا	خدا	N1	اسم
19	بسپارم	بسپار|بسپار|سپار|سپار|سپار	بسپارم	بسپار+م|بسپار+م|ب+سپار+م|ب+سپار+م|ب+سپار+م	O+N1+O|O+N1+O|O+N1|O+N1|O+v1+O	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد|فعل حال التزامی:اول شخص مفرد|ب + اسم + ضمیر ملکی اول شخص مفرد|ب + اسم + فعل اول شخص مفرد
20	.	.	.	.	Si	علامت نگارشی

0	این	این|این	این	این|این	N6|A1	صفت اشاره|ضمیر اشاره
1	حرف	حرف|حرف	حرف	حرف|حرف	N1|N1	اسم|اسم
2	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
3	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
4	بادی	بادی|باد|دی	بادی	بادی|باد+ی|با+دی	N1+O|Y+N1|Ad	قید|اسم + ی|با + اسم
5	امر	امر	امر	امر	N1	اسم
6	زیاد	زیاد	زیاد	زیاد	A0	صفت
7	بی‌پا	بی‌پا	بی‌پا	بی‌پا	A0	صفت
8	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
9	بی‌معنی	بی‌معنی	بی‌معنی	بی‌معنی	A0	صفت
10	به‌نظر	به‌نظر|نظر	به‌نظر	به‌نظر|به+نظر	N1+O|Pr1	حرف اضافه گروهی|به + اسم
11	می‌آمد	می آمد	می‌آمد	می‌+آمد	O	N1
12	،	،	،	،	O	
13	کم‌کم	کم‌کم|کم|کم|کم|کم	کم‌کم	کم‌کم|کم+ک+م|کم+ک+م|کم+ک+م|کم+ک+م	O+O+N1|O+O+N1|O+O+A0|O+O+A0|Ad	قید|صفت + ک + ضمیر ملکی اول شخص مفرد|صفت + ک + فعل اول شخص مفرد|اسم + ک + ضمیر ملکی اول شخص مفرد|اسم + ک + فعل اول شخص مفرد
14	وقتی	وقتی|وقت	وقتی	وقتی|وقت+ی	Y+N1|Ad	قید|اسم + ی
15	درست	درست|درس	درست	درست|درس+ت	O+N1|A0	صفت|اسم + ضمیر ملکی دوم شخص مفرد
16	آن	ان	آن	ان	Ab	اختصارات
17	را	را	را	را	Po	حرف اضافه پسین
18	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
19	زوایا	زاویه	زوایا	زاویه	O	اسم مفرد جمع مکسر
20	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
21	خفایای	خفیه	خفایای	خف+ایا+ی	O	N1
22	خاطر	خاطر|خاطر	خاطر	خاطر|خاطر	N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
23	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
24	مخیله	مخیله	مخیله	مخیله	N1	اسم
25	نشخوار	نشخوار	نشخوار	نشخوار	N1	اسم
26	کردم	کرد|کرد|کرد	کردم	کرد+م|کرد+م|کرد+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
27	،	،	،	،	O	
28	معلوم	معلوم	معلوم	معلوم	A0	صفت
29	شد	شد	شد	شد	|v2	فعل ماضی ساده:سوم شخص مفرد
30	آن	ان	آن	ان	Ab	اختصارات
31	قدرها	قدر|قدر	قدر	قدر+ها|قدر+ها	Pl+A0|Pl+N1	اسم + علامت جمع|صفت + علامت جمع
32	هم	هم|هم|هم	هم	هم|هم|هم	N8|C0|Ad	قید|حرف ربط|ضمیر مشترک/متقابل
33	نامعقول	نامعقول|معقول	نامعقول	نامعقول|نا+معقول	A0+O|A0	صفت|نا + صفت
34	نیست	نیست|است|نی	نیست	نیست|نی+است|نی+ست	O+N1|N1|O+v1+Neg	اسم|فعل مضارع ساده منفی:سوم شخص مفرد|اسم + ضمیر ملکی سوم شخص مفرد
35	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
36	نباید	باید	نباید	ن+باید	V4+Neg	ن + فعل وجه نما
37	زیاد	زیاد	زیاد	زیاد	A0	صفت
38	سرسری	سرسری	سرسری	سرسری	A0	صفت
39	گرفت	گرفت|گرفت	گرفت	گرفت|گرفت	N1|v2	فعل ماضی ساده:سوم شخص مفرد|اسم
40	.	.	.	.	Si	علامت نگارشی

0	هرچه	هرچه	هرچه	هرچه	Ad	قید
1	بیش‌تر	بیشتر|بیش	بیش‌تر	بیشتر|بیش+تر	O+A0|A0	صفت|صفت + علامت صفت تفضیلی
2	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
3	این	این|این	این	این|این	N6|A1	صفت اشاره|ضمیر اشاره
4	باب	باب|باب	باب	باب|باب	N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
5	دقیق	دقیق	دقیق	دقیق	A0	صفت
6	شدم	شد	شدم	شد+م	|O+v2	فعل ماضی ساده:اول شخص مفرد
7	یک	یک	یک	یک	No	عدد حرفی
8	نوع	نوع	نوع	نوع	N1	اسم
9	امیدواری	امیدواری|امیدوار	امیدواری	امیدواری|امیدوار+ی	Y+A0|N1	اسم|صفت + ی
10	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
11	خود	خود|خود	خود	خود|خود	N1|N8	ضمیر مشترک/متقابل|اسم
12	حس	حس	حس	حس	N1	اسم
13	نمودم	نمود|نمود|نمود|مو	نمودم	نمود+م|نمود+م|نمود+م|ن+مو+د+م	O+N1|O+N1|O+v2|O+v1+Neg	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد|فعل حال التزامی منفی:سوم شخص مفرد
14	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
15	ستاره‌ی	ستاره	ستاره‌ی	ستاره+ی	Y+N1	اسم + ی
16	ضعیفی	ضعیفی|ضعیف	ضعیفی	ضعیفی|ضعیف+ی	Y+A0|N1	اسم|صفت + ی
17	در	در|در|در|در|در	در	در|در|در|در|در	VPr|N1|N1|V6|Pr	حرف اضافه|فعل امر مثبت|اسم|اسم|پیشوند فعل
18	شبستان	شبستان|شب	شبستان	شبستان|شب+ستان	O+N1|N1	اسم|اسم + ستان
19	تیره	تیره|تیر	تیره	تیره|تیر+ه	O+N1|A0	صفت|اسم + ه
20	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
21	تار	تار|تار|تار	تار	تار|تار|تار	N1|A0|V6	فعل امر مثبت|صفت|اسم
22	درونم	درون|درون|در|در|در|در	درونم	درون+م|درون+م|در+ون+م|در+ون+م|در+ون+م|در+ون+م	O+Pl+N1|O+Pl+N1|O+Pl+N1|O+Pl+N1|O+N1|O+N1	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد|اسم + علامت جمع + ضمیر ملکی اول شخص مفرد|اسم + علامت جمع + فعل اول شخص مفرد|اسم + علامت جمع + ضمیر ملکی اول شخص مفرد|اسم + علامت جمع + فعل اول شخص مفرد
23	درخشیدن	درخشید	درخشیدن	درخشید+ن	Neg+V2	بن ماضی + ن
24	گرفت	گرفت|گرفت	گرفت	گرفت|گرفت	N1|v2	فعل ماضی ساده:سوم شخص مفرد|اسم
25	.	.	.	.	Si	علامت نگارشی

0	رفته‌رفته	رفته‌رفته	رفته‌رفته	رفته‌رفته	Ad	قید
1	سردماغ	سردماغ	سردماغ	سردماغ	A0	صفت
2	آمدم	امد|امد	آمدم	امد+م|امد+م	O+N1|O+N1	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
3	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
4	خندان	خندان|خندان|خند	خندان	خندان|خندان|خند+ان	O+V1|A0|V6	فعل امر مثبت|صفت|بن مضارع + ان
5	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
6	شادمان	شادمان|شاد	شادمان	شادمان|شاد+مان	O+A0|A0	صفت|صفت + ضمیر ملکی اول شخص جمع
7	روبه	روبه|روب	روبه	روبه|روب+ه	O+V1|N1	اسم|بن مضارع + ه
8	مصطفی	مصطفی	مصطفی	مصطفی	N3	اسم خاص اشخاص
9	نموده	نموده|نمود|نمود	نموده	نموده|نمود+ه|نمود+ه	O+N1|O+v2|A0	صفت|ریشه ماضی + ه|اسم + ه
10	گفتم	گفت|گفت|گفت	گفتم	گفت+م|گفت+م|گفت+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
11	اولین	اولین|اول	اولین	اولین|اول+ین	O+A0|A0	صفت|صفت + ین
12	بار	بار|بار	بار	بار|بار	N1|V6	فعل امر مثبت|اسم
13	است	است|اس	است	است|اس+ت	O+N1|O+v1	فعل مضارع ساده:سوم شخص مفرد|اسم + ضمیر ملکی دوم شخص مفرد
14	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
15	از	از	از	از	Pr	حرف اضافه
16	تو	تو|تو|تو	تو	تو|تو|تو	N1|Ad|N5	ضمیر فاعلی|قید|اسم
17	یک	یک	یک	یک	No	عدد حرفی
18	کلمه	کلمه|کلم	کلمه	کلمه|کلم+ه	O+N1|N1	اسم|اسم + ه
19	حرف	حرف|حرف	حرف	حرف|حرف	N1|N1	اسم|اسم
20	حسابی	حسابی|حساب	حسابی	حسابی|حساب+ی	Y+N1|A0	صفت|اسم + ی
21	می‌شنوم	شنو	می‌شنوم	می+شنو+م	|O+v1+O	فعل حال اخباری:اول شخص مفرد
22	ولی	ولی|ولی|ول|ول	ولی	ولی|ولی|ول+ی|ول+ی	Y+N1|Y+A0|N1|C0	حرف ربط|اسم|صفت + ی|اسم + ی
23	به‌نظرم	به نظرم	به‌نظرم	به‌+نظر+م	O	N1
24	این	این|این	این	این|این	N6|A1	صفت اشاره|ضمیر اشاره
25	گره	گره|گر|گر	گره	گره|گر+ه|گر+ه	O+N1|O+V1|N1	اسم|بن مضارع + ه|اسم + ه
26	فقط	فقط	فقط	فقط	Ad	قید
27	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
28	دست	دست|دست	دست	دست|دست	N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
29	خودت	خودت|خود	خودت	خودت|خود+ت	O+N1|N7	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی دوم شخص مفرد
30	گشوده خواهد شد	گشود	گشوده خواهد شد	گشود+ه+خواه+د+شد	|v3+O+O	فعل مجهول آینده:سوم شخص مفرد
31	.	.	.	.	Si	علامت نگارشی

0	باید	باید	باید	باید	V4	فعل وجه نما
1	خودت	خودت|خود	خودت	خودت|خود+ت	O+N1|N7	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی دوم شخص مفرد
2	مهارت	مهارت|مهار	مهارت	مهارت|مهار+ت	O+N1|N1	اسم|اسم + ضمیر ملکی دوم شخص مفرد
3	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
4	خرج	خرج	خرج	خرج	N1	اسم
5	بدهی	بدهی|ده|ده|ده	بدهی	بدهی|ب+ده+ی|ب+ده+ی|ب+ده+ی	Y+N1+O|Y+No+O|N1|O+v1+O	اسم|فعل حال التزامی:دوم شخص مفرد|ب + عدد حرفی + ی|ب + اسم + ی
6	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
7	احدی	احدی|احد	احدی	احدی|احد+ی	Y+A0|N4	اسم فامیل|صفت + ی
8	از	از	از	از	Pr	حرف اضافه
9	مهمانان	مهمان	مهمانان	مهمان+ان	O+N1	اسم + ان
10	درصدد	درصدد	درصدد	درصدد	Pr1	حرف اضافه گروهی
11	دست‌زدن	دست زدن	دست‌زدن	دست‌+زد+ن	O	N1
12	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
13	این	این|این	این	این|این	N6|A1	صفت اشاره|ضمیر اشاره
14	غاز	غاز	غاز	غاز	N1	اسم
15	برنیاید	بر|بر|بر	برنیاید	بر+نی+اید|بر+نی+اید|بر+نی+اید	O+O+N1|O+O+VPr|O+O+V1	بن مضارع + نی + فعل دوم شخص جمع|پیشوند فعل + نی + فعل دوم شخص جمع|اسم + نی + فعل دوم شخص جمع
16	.	.	.	.	Si	علامت نگارشی

0	فردای	فردا	فردای	فر+دای	O	N1
1	آن	ان	آن	ان	Ab	اختصارات
2	روزبه	روزبه	روزبه	روزبه	N3	اسم خاص اشخاص
3	خاطرم	خاطر|خاطر	خاطرم	خاطر+م|خاطر+م	O+N1|O+N1	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
4	آمد	امد	آمد	امد	N1	اسم
5	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
6	دیروز	دیروز	دیروز	دیروز	Ad	قید
7	یک	یک	یک	یک	No	عدد حرفی
8	دست	دست|دست	دست	دست|دست	N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
9	از	از	از	از	Pr	حرف اضافه
10	بهترین	بهترین|بهتر	بهترین	بهترین|بهتر+ین	O+A0|A0	صفت|صفت + ین
11	لباس‌های	لباس	لباس‌	لباس+ها+ی	Y+Pl+N1	اسم + علامت جمع + ی
12	نو	نو|نو	نو	نو|نو	A0|V6	فعل امر مثبت|صفت
13	دوز	دوز|دوز	دوز	دوز|دوز	N1|V6	فعل امر مثبت|اسم
14	خود	خود|خود	خود	خود|خود	N1|N8	ضمیر مشترک/متقابل|اسم
15	را	را	را	را	Po	حرف اضافه پسین
16	با	با	با	با	Pr	حرف اضافه
17	کلیه‌ی	کلیه|کلیه|کلی	کلیه‌ی	کلیه+ی|کلیه+ی|کلی+ه+ی	Y+O+A0|Y+N1|Y+Ad	قید + ی|اسم + ی|صفت + ه + ی
18	متفرعات	متفرع	متفرعات	متفرع+ات	Pl+A0	صفت + علامت جمع
19	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
20	انضمام	انضمام	انضمام	انضمام	N1	اسم
21	مایحتوی	مایحتوی	مایحتوی	ما+ی+ح+تو+ی	O	N1
22	یعنی	یعنی	یعنی	یعنی	C0	حرف ربط
23	آقای	آقا	آقای	آقا+ی	O	N1
24	استادی	استادی|استاد	استادی	استادی|استاد+ی	Y+A0|N1	اسم|صفت + ی
25	مصطفی‌خان	مصطفی خان	مصطفی‌خان	مصطف+ی+‌خان	O	N1
26	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
27	دست	دست|دست	دست	دست|دست	N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
28	چلاق‌شده‌ی	چلاق‌شده	چلاق‌شده‌ی	چلاق‌شده+ی	Y+A0	صفت + ی
29	خودم	خودم|خود|خود	خودم	خودم|خود+م|خود+م	O+N1|O+N1|N7	ضمیر تاکیدی/انعکاسی|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
30	از	از	از	از	Pr	حرف اضافه
31	خانه	خانه|خان	خانه	خانه|خان+ه	O+N1|N1	اسم|اسم + ه
32	بیرون	بیرون	بیرون	بیرون	N1	اسم
33	انداخته‌ام	انداخته|انداخته|انداخت	انداخته‌ام	انداخته+ام|انداخته+ام|انداخت+ه+ام	O+A0|O+A0|O+O+v2	صفت + ضمیر ملکی اول شخص مفرد|صفت + فعل اول شخص مفرد|فعل ماضی نقلی:اول شخص مفرد
34	.	.	.	.	Si	علامت نگارشی

0	ولی	ولی|ولی|ول|ول	ولی	ولی|ولی|ول+ی|ول+ی	Y+N1|Y+A0|N1|C0	حرف ربط|اسم|صفت + ی|اسم + ی
1	چون‌که	چون‌که	چون‌که	چون‌که	C1	حرف ربط گروهی
2	تیری	تیر	تیری	تیر+ی	Y+N1	اسم + ی
3	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
4	از	از	از	از	Pr	حرف اضافه
5	شست	شست	شست	شست	|v2	فعل ماضی ساده:سوم شخص مفرد
6	رفته	رفت|رفت	رفته	رفت+ه|رفت+ه	O+v2|O+v2	ریشه ماضی + ه|ریشه ماضی + ه
7	بازنمی‌گردد	بازگرد	بازنمی‌گردد	نمی+بازگرد+د	|O+v1+O+Neg	فعل حال اخباری منفی:سوم شخص مفرد
8	،	،	،	،	O	
9	یک‌بار	یک‌بار	یک‌بار	یک‌بار	A0	صفت
10	دیگر	دیگر|دیگر|دی	دیگر	دیگر|دیگر|دی+گر	O+N1|A2|Ad	قید|صفت مبهم|اسم + گر
11	به	به|به	به	به|به	N1|Pr	حرف اضافه|اسم
12	کلام	کلام	کلام	کلام	N1	اسم
13	بلندپایه‌ی	بلندپایه	بلندپایه‌ی	بلندپایه+ی	Y+A0	صفت + ی
14	«	«	«	«	O	
15	از	از	از	از	Pr	حرف اضافه
16	ماست	ماست|ماس	ماست	ماست|ماس+ت	O+N1|N1	اسم|اسم + ضمیر ملکی دوم شخص مفرد
17	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
18	بر	بر|بر|بر|بر	بر	بر|بر|بر|بر	N1|VPr|V6|Pr	حرف اضافه|فعل امر مثبت|پیشوند فعل|اسم
19	ماست	ماست|ماس	ماست	ماست|ماس+ت	O+N1|N1	اسم|اسم + ضمیر ملکی دوم شخص مفرد
20	»	»	»	»	O	
21	ایمان	ایمان	ایمان	ایمان	N1	اسم
22	آوردم	آورد	آوردم	آورد+م	O	N1
23	و	و|و|و	و	و|و|و	Ab|Al|C0	حرف ربط|حروف الفبا|اختصارات
24	پشت	پشت|پش	پشت	پشت|پش+ت	O+N1|N1	اسم|اسم + ضمیر ملکی دوم شخص مفرد
25	دستم	دست|دست	دستم	دست+م|دست+م	O+N1|O+N1	اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
26	را	را	را	را	Po	حرف اضافه پسین
27	داغ	داغ	داغ	داغ	A0	صفت
28	کردم	کرد|کرد|کرد	کردم	کرد+م|کرد+م|کرد+م	O+N1|O+N1|O+v2	فعل ماضی ساده:اول شخص مفرد|اسم + ضمیر ملکی اول شخص مفرد|اسم + فعل اول شخص مفرد
29	که	که|که|که|که	که	که|که|که|که	N1|N1|NA|C0	حرف ربط|ضمیر پرسشی|اسم|اسم
30	تا	تا|تا|تا	تا	تا|تا|تا	Ab|C0|Pr	حرف اضافه|حرف ربط|اختصارات
31	من	من	من	من	N5	ضمیر فاعلی
32	باشم	باش|شم	باشم	باش+م|با+شم	N1+O|O+v1	فعل مضارع ساده:اول شخص مفرد|با + اسم
33	دیگر	دیگر|دیگر|دی	دیگر	دیگر|دیگر|دی+گر	O+N1|A2|Ad	قید|صفت مبهم|اسم + گر
34	پیرامون	پیرامون|پیرامون	پیرامون	پیرامون|پیرامون	N9|N1	اسم|اسم موجود در ساختمان حرف اضافه و حرف ربط گروهی
35	ترفیع	ترفیع	ترفیع	ترفیع	N1	اسم
36	رتبه	رتبه	رتبه	رتبه	N1	اسم
37	نگردم	گرد|نگر|گر	نگردم	ن+گرد+م|نگر+د+م|ن+گر+د+م	|O+v1+Neg|O+v1|O+v1+Neg	فعل حال التزامی منفی:اول شخص مفرد|فعل مضارع ساده:سوم شخص مفرد|فعل حال التزامی منفی:سوم شخص مفرد
38	!	!	!	!	Si	علامت نگارشی
